rating,review
5.0,Vhery good
5.0,👌
5.0,Very good 😊👍🏻
5.0,Nice
5.0,S
5.0,Good good good👍👍👍
5.0,Excellent 👌🏻
5.0,Jhhehddjsj
5.0,Nice dresses
5.0,"बहुत,अच्छा,है"
5.0,Very good
5.0,Very nice
5.0,Good
5.0,Fabric bhut accha h
5.0,ठीक-ठाक hai
5.0,Good
5.0,Good
5.0,Nice
5.0,Very good
5.0,Thik hai bro
5.0,👍❤️❤️
5.0,Ghetuiuy
5.0,Very good
5.0,Nice
5.0,😊
5.0,Butiful
5.0,Baju bhot choti he
5.0,Hjj
5.0,Good
5.0,Good product 🤩👍❤️
5.0,Good
5.0,Nice
5.0,Very nice 👍👍
5.0,Nyc
5.0,Very good
5.0,nice
5.0,Mujhse bahut psand
5.0,Good
5.0,Thank God
5.0,💗💗💗💗💗💗
5.0,Good
5.0,Very nice
5.0,👌🏼👌🏼👌🏼
5.0,Very good fitting
5.0,Nice
5.0,Good
5.0,खुप छान
5.0,Super
5.0,Good product 👍
5.0,Very nice
5.0,Very good product
5.0,
5.0,Very good
5.0,Good
5.0,Very nice
5.0,Good
5.0,बहुत अच्छा प्रोड्यूसर है
5.0,Very good
5.0,Good
5.0,Nice
5.0,Good product
5.0,Very good quality 💯
5.0,Moinkhan 271201
5.0,l love this
5.0,Good
5.0,Good
5.0,Good
5.0,nice 👍
5.0,ALHAMDULILAH
5.0,Not bad
5.0,Good
5.0,Very good
5.0,Beautiful
5.0,Very nyc product
5.0,Good ✨👍
5.0,👍👍👍
5.0,Chokho he
5.0,Nice
5.0,It's ok
5.0,Good
5.0,👌 good
5.0,Kunal
5.0,Nice
5.0,damage piece Hai Aage aur Piche
5.0,Not good the product was torn and damaged
5.0,Nice product
5.0,Better
5.0,
5.0,Mast pn fitting Nahi aali aahe thank misho
5.0,Quality issue
5.0,White work ke jagah pe golden work h
5.0,Jo order kiye wo nhi aaya
5.0,Very bad product Very bad product
5.0,product return karna hai
5.0,Good quality bt size issue
5.0,Not good fiting and shorts hand
5.0,Aachi hai kurti fabric bhi accha hai
5.0,Design is perfect size is so good
5.0,Good but size is not crct
5.0,According to price thik hy
5.0,Thank you soo much my 💖show
5.0,Very nice kurti thanx meesho
5.0,Super
5.0,
5.0,Bahut acha hai
1.0,
1.0,Ok
3.0,Nice 👍
3.0,Super
3.0,
2.0,Nice
2.0,Ameging 🥰
2.0,Value for money
2.0,Nice 👍
2.0,Not bad🙂
2.0,Hand size short h
2.0,Nice
2.0,Good
4.0,Nice
4.0,Ok ok
4.0,Super
4.0,
4.0,Thik he
4.0,Ok h
3.0,
3.0,Bhoit acha L L sky h 🥰
3.0,Okok
3.0,
3.0,jyada कश nhi hai
3.0,
3.0,Very good
3.0,Good
3.0,
3.0,😌😌😌
3.0,Wrong product
3.0,Nice
3.0,
3.0,Ok bagudhi
3.0,
3.0,Very good
3.0,Beautiful 😍 dress
3.0,
3.0,Good fitting and color...
3.0,Good
3.0,
3.0,
3.0,Wapas le jao
3.0,
3.0,Not bad.
3.0,
3.0,કાપડ ખરાબ છે
3.0,कपड़ा ठिक पैसा के हिसाब से
3.0,Nice 🤗
3.0,Hii
3.0,
3.0,Ok
3.0,Nice
3.0,Ok
3.0,Nice
3.0,Nice
3.0,Good
3.0,👍
3.0,Nice
3.0,ಬಟ್ಟೆ ಸರಿಯಾಗಿ ಇಲ್ಲ
3.0,good
3.0,.
3.0,Fair
3.0,Thin material
3.0,Very good product 😘
3.0,Achha hi h
3.0,Ok
3.0,Low quality product
3.0,Ok
3.0,Good
3.0,Tik lga
3.0,बहुत बुरा
3.0,Thikk he 👍
3.0,Material quality is very good
3.0,Very nice good fabric thank you meesho 😊❤️
3.0,A coding to price ok to good renga
3.0,Fabric was Good I'm satisfied 😀
3.0,Good product on this price
3.0,Good
3.0,Good
3.0,So cute
3.0,Good morning
3.0,Superb
3.0,Bahut acha h
3.0,Good
3.0,Nice
3.0,Good
3.0,👌🏻👌🏻
3.0,Very nice
3.0,Very nice
3.0,Nice
3.0,Super
3.0,Very nice product
3.0,Nice
3.0,Speed Delevery
4.0,Quality 👌🏻
4.0,Nice
4.0,Super
4.0,Fitik mast hay
4.0,Amgica
5.0,Bhut achha
5.0,Please refunded
5.0,Very nice
5.0,Bahut badhiya
5.0,V.good
5.0,Skoda ache h
5.0,B
5.0,৩
5.0,Nive
5.0,Vjk
5.0,Good
5.0,Worth for money
5.0,Good
5.0,Super
5.0,
5.0,Super super
5.0,Gdmjgdhs
5.0,Good one
5.0,All time good
5.0,so beautiful ❤️❤️❤️❤️❤️❤️❤️❤️
5.0,Good
5.0,Super
5.0,Awesome
5.0,Hii
5.0,Sakir b
5.0,Nice product
5.0,👍👍👍
5.0,Nice dress
5.0,worth to price
5.0,Verry good
5.0,Good
5.0,Good
5.0,Good quality 😍
5.0,Good 👍
5.0,Very good service
5.0,
5.0,Best rate
5.0,Nice dress
5.0,Khub bhalo
5.0,Super 👍
5.0,Thanks
5.0,Nice
5.0,Nice 👍🏻
5.0,Nice
5.0,Cousins
5.0,Nice
5.0,Very nice🙏🙏🙏👉👉👌🏿👌🏿👍🏾👍🏾❤❤
5.0,Thank you meesho
5.0,Very nice
5.0,Very good 👍😊
5.0,Very good
5.0,Good
5.0,Very good
5.0,Ok
5.0,Very good
5.0,Good product
5.0,Gd
5.0,Good
5.0,Best sellers
5.0,Mast
5.0,Super
5.0,Good
5.0,Super
5.0,Very good
5.0,Nice
5.0,Good
5.0,Excellent 👍
5.0,Good
5.0,My mother is very happy
5.0,Good
5.0,Wow🤩
5.0,Ok ok
5.0,Niceeee
5.0,👌👌👌👌
5.0,Ok pk
5.0,Good
5.0,Good
5.0,Manish
5.0,Very good
5.0,Nice
5.0,I like so much
5.0,Impressive
5.0,Super
5.0,Good product
5.0,Good
5.0,Worth for money
5.0,Super
5.0,Bad
5.0,Bahut accha hai
5.0,Good
5.0,Good
5.0,Very good
5.0,Nice product. I like it.
5.0,G
5.0,Nice
5.0,Ghatiya prodact
5.0,Sunil Raghuvanshi
5.0,Nice 👌
5.0,More than expected 👍
5.0,Very good
5.0,Kuti
5.0,It's good dress i like it
5.0,Nice
5.0,Good👍
5.0,Nice
5.0,qwerty
5.0,👌👌👌👌
5.0,Nice kurti
5.0,👍
5.0,Nice
5.0,V good
5.0,Good
5.0,Cloth
5.0,.
5.0,vary good
5.0,Good material
5.0,
5.0,Very good
5.0,Nice product 🥰
5.0,
5.0,Good
5.0,👌
5.0,Very nice 👍
5.0,Achcha hai
5.0,👌
5.0,Vdjdhjdx
5.0,Jabrdast
5.0,Very good
5.0,Good
5.0,Very good
5.0,comment app
5.0,
5.0,Very very nice 👍🙂
5.0,Perfect match
5.0,Very beautiful
5.0,I it's good
5.0,Excellent well
5.0,G
5.0,Awesome fitting
5.0,It is very good product
5.0,Size not perfect
5.0,
5.0,Good
5.0,Nice
5.0,सुंदर
5.0,Good
5.0,Nice packing
5.0,Good
5.0,Bahot achhi hai
5.0,
5.0,Super 💯
5.0,Excellent❤️
5.0,
5.0,Bahut badhiya hai 👌
5.0,Yes
5.0,Good product
5.0,Good for it 👍
5.0,Ok
5.0,Very nice good job 👏👏👏👍
5.0,D
5.0,Atisundar
5.0,ভালো
5.0,Ok
5.0,Super
5.0,Super
5.0,Okay
5.0,Nice
5.0,Very nice 👍
5.0,Veri nice 👍 product
5.0,Good
5.0,Very good
5.0,Nice fabric
5.0,Very very good
5.0,Nice 👍
5.0,Ok
5.0,Super
5.0,Good
5.0,Very good 👍
5.0,Perfect 👌
5.0,
5.0,Good
5.0,Delivery timing is good.
5.0,Very comfortable outfit
5.0,Nice products and good design
5.0,Product is good but slightly transparent
5.0,Kurti he lekin sleeve chhoti he thodi
5.0,Good according to this price. Go for it guys
5.0,Achcha hai lekin fitting mein dikkat tha
5.0,Good according to the price 🙂
5.0,It's good fabric is not well
5.0,Good but thin cloth don't buy light colours
5.0,Cloth is little thin but it is good. Thank you Meesho
5.0,But i don't like the supplier use to charge delivery fee
5.0,Good material and valid for money
5.0,Low price but dress quality is good
5.0,Nice product thanks meesho
5.0,Good product but cloth quality ok
5.0,"Nice kurti, same as shown in the photo."
5.0,Price Kay according thik hey . Kapda luj hey
5.0,Verry nice soft Hai bahut
5.0,It wa so good and worth product
5.0,Nice product u can buy it
5.0,Super product nice quality
4.0,Very very soft and beatiful 😍😍
4.0,This kurti is very nice 👍 buy this
4.0,"Size,fabric,color All good"
4.0,Kuch better than anyone
4.0,Kurti is good but little transaprent
4.0,For low budget the cloth is very better.
4.0,It's actually well liked it♥️
4.0,Achha tha lekin kapde ki quality halki thi
4.0,Kurta accha recieve hua hai.
4.0,You can definitely go for it
3.0,Good fabric and fitting
3.0,Good fabric and good v Colour
4.0,Correct size coming thank you meesho
4.0,Asha ha but sleeves half hai
4.0,Kurti bahut achhi aayi hai aap log le sakte hai
4.0,Thank you meesho very nice dress
4.0,Nice colour and product also
4.0,Satisfaction I like it tq meesho
4.0,Product is good in this price
4.0,Dress is superb. I love it
4.0,It is so good 👍 thankyou meesho
4.0,Ok hai but isme grmi bhot lg rhi hai bki thik hai
4.0,Nice kurti . Worth for money.
4.0,Affordable price and gud
4.0,Gud clothe u can purcahse.
4.0,Nice kurti but size thora small he
4.0,So good product must buy
4.0,Kurti such me bohot achhi hai 😊
4.0,Acha hai par pant nnhi aayi
4.0,Very good 👍 I loved it . Thank you meesho ❤️
4.0,Reduced leght There was a god
4.0,Very nice super thank you meesho
4.0,"The cloth is so thin but I like it,"
4.0,Theek thak hai joo dhika woo nhi thaa
4.0,Achchha hai Aap le sakte ho
4.0,Delivery date chenging option
4.0,Supeb hai yaar le skte ho isse baefikr
4.0,Every thing is good in it
4.0,loose he size dene ke baad v pr kapda qxa he
4.0,Nice product.worth for money
4.0,Little bit of colour less
4.0,Good but fabric worst.. otherwise it's best
4.0,Good but cloth is not as expected
4.0,Sleeves are short but all-over good 👍
4.0,according to price everything is good
4.0,I am not satisfied with fabric
4.0,Good at this price range
4.0,Beautiful and very nice thank you meeso
4.0,The cloth is pure cotton
4.0,Kurti is very good material l is very good 👍 mesho
4.0,It was so gorgeous you can buy it.....💝🌷✨
4.0,Good to wear and stitches are good
4.0,The product was Good Tq meesho😉
4.0,Sleeve ke length kum hai
4.0,Good tq meesho but improve the cloth quality
4.0,kurta is good 👍 at this price
4.0,Super..fitting was perfect
4.0,Very nice color and designs
4.0,Bohat Acha receive huwa hai thank you meesho
4.0,A good one. Can wear for casual outings.
4.0,Tight hai thoda baki thik hai
4.0,Kapde thoda silk cotton me he
4.0,Nice product thank you meesho
4.0,It's only kurti not set but beautiful go for it
4.0,The cloth shrinks after a wash.
4.0,Very nice product thank you meesho
4.0,According to price this product is good
4.0,Cloth is too good 👍🏼 I just love this product
4.0,It's too good.....and cheap too
4.0,It's suitable for daily purposes I liked it
4.0,Good fabric and good colour
4.0,It's looks very good. I loved it.
4.0,Wrong size age 4 and age 9
4.0,Super kurthi.but hip size not matching
4.0,I am not except this very best
4.0,Price thode jada the but chiz item mast tha
4.0,Online karne wala dijiye
4.0,Bov saru che product mne gamtu
4.0,"Liked the product ,fitting."
4.0,Good product tq meesho delivery is very speed
4.0,Jaisa dikhaya vaisa hi aaya thank you meesho
4.0,Design acha h... but length km h or fabric bhi thin h
4.0,Jaisi pic h bilkul vaisi hi aai h ...✌️✨
4.0,I liked it thankyou meesho
4.0,Nice but dhone ke baad thodi si choti ho jati hai ♥️
4.0,Overall good as per price .
4.0,Good 👍 quality and very unique tq for meesho🥰
4.0,"Your product is a very nice ,"
4.0,I like this dress thank you meesho
4.0,Nice Quality and fitting
4.0,Product is very good go for it
4.0,Memu order chesindi raledue
4.0,Jaisa dikhaya h waisa hi aaya h
4.0,It is very good drees and comfortable drees
4.0,Size is bad... Quality good
4.0,CLR good but fabric is okok
4.0,Very nice product I like this
4.0,Good product with reasonable price
4.0,Very good product I like this very much😊
4.0,Product is good but size is not good
4.0,It's beautiful thanks meesho 😘
4.0,Super colour was amazing
4.0,Product is ok but cloth is bad
4.0,Gd but size problem but gd product
4.0,Nice kurti acchi aayi hai le sakte ho
4.0,Itne chhote log 120 wale ke mera chale Gaye
4.0,It's colour is no more dark
4.0,Bahot hi acha thank you meesu
4.0,Nice kurti 🤗 thanku meesho
4.0,Very bad colour and fabric 😏☹️😡
4.0,Good quality and reasonable price 👍
4.0,order will delivered very late
4.0,Bahut acha aya h i love it ❤️
4.0,Paisaa.. Vasool... Very good
4.0,Bahut acha he very good product
4.0,Nice kurti but full long nahi thi 🙃
4.0,Thik hai mangva sakte ho
4.0,Top was very nice but phant was not came😔
4.0,Kurti is so beautiful and fabric also
4.0,I wanted bigger size. Doesn't fit me
4.0,Nice one from thz price it will b nice
4.0,Nice quality in this price
4.0,Ha etna bhi acha nhi par thik he
4.0,delivery service very bad
4.0,Nyc product in tgis price
4.0,It is very good in quality and colour size also
4.0,Worth for money..I very kije it
4.0,Ok but cloth quality lightly low
4.0,Dress is very good and comfortable
4.0,Really..very good product..😊❤😊
4.0,I like this product thanks meesho ❤️
4.0,Worst quality and itema looks used
4.0,Nice dress cloth is good🥰🥰
4.0,Nice but material is so thin
4.0,I like that product. Quality good
4.0,Very nice product I loved it
4.0,Good product but bad quality
4.0,Good product in this rate go for it
4.0,"I am glad 😊, product is very good 👍"
4.0,Very nice n comfortable
4.0,Product is good and good quality
4.0,Price ke hisab se better he
4.0,Very good.. thankyou meesho
4.0,Not that much bad actually nice♥️
4.0,Nice kurti thank you meesho 😊
4.0,Beautiful same as shown
4.0,Achha hai kurti thank you🙏
4.0,Ok but sleeve short irukuthu
4.0,After washing it may be color damage
4.0,Sab thik he uska hand too short
4.0,Paravala but washing ku appuram than therium
4.0,Super product. .. Price worthy
4.0,"Very nice kurti, bahut pasand aaya"
4.0,Kurti is very good but transparent fabrics
4.0,At this price range its very affordable
4.0,Material is very thin but I like the dress.
4.0,Products is good.Thanks .
4.0,Good production. I luv it
4.0,It is too good to like as shown
4.0,"Nice one, kodutha cash nu good aanu"
4.0,Nice kurti for clg girls is nice to wear 🫰🖤
4.0,Quality is good but size issue
4.0,Nice product.paisa wasul itm
4.0,Super quality nice product 👍👍👍👍
4.0,Latest fashion trends and New look
4.0,Kapram ko pasand nahin laga ki fan
4.0,Quality kasta bagaled other wise ok
4.0,Very good product tnq meesho
4.0,It is very nice kurti . I loved it so much 😍♥️
4.0,Sub Order ID 33444406012435776_1
4.0,Bahut achi h kurti very good quality ⭐⭐✨👌👌
4.0,Super material I like the product
4.0,Good fabric and mix cotton
4.0,Nice look good like my mom
4.0,Looking good but quality is poor
4.0,Nice product thank you meesho
4.0,Very nice according to price
4.0,Black is always best colour 💓 beautiful kurti
4.0,nice kurti and fitting is perfect ❤️
4.0,Good product and good quality 👍🏻
4.0,200 rs me kya loge isse best
4.0,"Nice cloth, and comfortable"
4.0,Acha hai thank you messo
4.0,Price ke according thik hai
4.0,Nyc kurta hai tnxx messho
4.0,It was very nice i liked it
4.0,Its good product and nice
4.0,Good one value for money
4.0,Good but some cloth is damaged
4.0,Cloth quality is not good
4.0,Colour is nice product quality is average
4.0,Nice kurti bt fabric is not pure cotton
4.0,Colth is okk but no leggins
4.0,Very good product and good quality
4.0,"Plz take this products back, as not used"
4.0,Thank you for such a beautiful kurti
4.0,Cloth is good but the sleeves is too short
4.0,pratikshasinghdivya@gmail.com
4.0,Same as the pick and worth for price
4.0,Iam soo happy 😌 bahuth acha hai
4.0,According to price the product is fine
4.0,Cloth is little bit thin.otherwise good
4.0,Very good quality product
4.0,It's nice very nice you can buy it
4.0,Amazing produt😍😍 Quality is good
4.0,Loved it..but size fitting is not satisfied..
4.0,Not bad worthy for price
4.0,"Good for d price , not yet washed"
4.0,Good quality thank you meeso
4.0,The product is worth to buy ✨️
4.0,It's okay bt length of hand was little short
4.0,Kartik was good . Actually looked supercool
4.0,Good product... money worth product.....
4.0,Good quality and perfect stiching
4.0,Nice dress worth for money
4.0,Size are quite different
4.0,Nice top... Must buy... Thank you meesho
4.0,Worth it but half hand only
4.0,Good quality according to price.
4.0,Good quality for this price
4.0,Nice and comfortable dress
4.0,Nice colour and gud product
4.0,It's good worth it under 200
4.0,"Product is nice, cloth and design also good"
4.0,Osm kurti with good fabric..
4.0,Very good material and very comfortable
4.0,Quality was good. Can go for the product.
4.0,Nice exchange product soo gud happy 😁😁😁
4.0,Good product as this price
4.0,Good quality according to prize
4.0,Good but fabric is not good
4.0,The best quality of cloth 👍🏻
4.0,I really liked this product
4.0,Small size.comfortable fabric.
4.0,Very nice .. product u should buy it
4.0,Product is nice just go for it🙂
4.0,Kurti quality is good in this rate
4.0,Size was perfect but hand sleeves were tight!
4.0,"Very nice product, soft and comfortable"
4.0,Good product thank meesho
4.0,Beautiful kurti..I like it❤️go for it
4.0,Design is simple and good
4.0,But size is too big and the tag is not there
4.0,Quality utna achcha nhi hai jitna sichi thi 🙂
4.0,Nyc kurti thank u meesho
4.0,Super
4.0,Super
4.0,Nice
4.0,All good 😊
4.0,Good
4.0,Ok♥️
4.0,Nice kurti
4.0,Acha hai
4.0,Superb quality is good
4.0,Good
4.0,Good product
4.0,Nine
4.0,Bhuth acchi h
4.0,Like
4.0,.
4.0,Good
4.0,Good
4.0,Good 👍 Job
4.0,Good
4.0,Good
4.0,Same as it nice 🙂
4.0,Not value for price
5.0,Nice
5.0,Nice
5.0,So beautiful order
5.0,Nice product
5.0,Super 💯
5.0,Cute dresss🖤
5.0,Good
5.0,Nice
5.0,
5.0,Really it's wonderful 👍😊
5.0,It's really wonderful 👍
5.0,Nice product
5.0,nice
5.0,Very good
5.0,Good product
5.0,Superb
5.0,❣️❣️
5.0,Very very nice
5.0,Very good
5.0,Nice
5.0,Mm
5.0,Nice quality
5.0,Tq
5.0,I kike it
5.0,Nice
5.0,nice project
5.0,Meesho is so good
5.0,Very nice 🙂
5.0,Nice
5.0,Good
5.0,Good 👍
5.0,Very nice
5.0,Excellent 👌🏼👌🏼👌🏼
5.0,Ok ok
5.0,Good
5.0,Very good
5.0,Supper
5.0,Vanraj
5.0,Very good
5.0,Nice
5.0,Perfect
5.0,Rinku
5.0,Mast quality
5.0,Very good
5.0,Very good product ☺️
5.0,good
5.0,
5.0,B ha vtfdyj
5.0,Nise quality
5.0,Nice
5.0,Nice
5.0,Nice product
5.0,Nice
5.0,Good
5.0,Super
5.0,Nice
5.0,Good
5.0,Good
5.0,Good
5.0,Awesome
5.0,Super product
5.0,Nic dress
5.0,Super prodect
5.0,Good
5.0,Good one
5.0,Good product 👍
5.0,👍
5.0,Ok
5.0,Good
5.0,Super
5.0,Super
5.0,Nice
5.0,Nice
5.0,Good
5.0,Nice product
5.0,Nice
5.0,P and uuhh
5.0,Good
5.0,Very nice
5.0,Nice
